,MS_SubClass,Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod/Add,BsmtFin_SF_1,Total_Bsmt_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,Enclosed_Porch
1692,60,0.0,18450,6,5,1965,1979,187.0,1021.0,2380,0.0,3,7,1,596.0,0
1693,20,0.0,14778,6,7,1954,2006,728.0,1296.0,1640,1.0,3,7,1,924.0,0
1694,160,30.0,3180,6,5,2005,2005,390.0,600.0,1200,1.0,2,5,0,480.0,0
1695,70,52.0,3068,6,8,1920,1993,0.0,662.0,1324,0.0,3,6,0,180.0,112
1696,20,68.0,8298,8,5,2006,2007,583.0,1546.0,1564,0.0,2,6,1,502.0,0
1697,60,104.0,13518,9,5,2008,2009,0.0,1926.0,3140,0.0,4,11,2,820.0,0
1698,50,90.0,33120,6,5,1962,1962,0.0,1595.0,2486,0.0,5,8,1,576.0,0
1699,60,0.0,13142,6,5,1997,1997,688.0,864.0,1771,1.0,3,6,0,600.0,0
1700,20,107.0,11362,8,5,2004,2005,1039.0,1836.0,1836,1.0,3,7,1,862.0,0
1701,20,92.0,10845,8,5,2003,2004,1149.0,1603.0,1575,1.0,2,7,1,732.0,0
1702,180,21.0,1936,4,6,1970,1970,131.0,630.0,630,1.0,1,3,0,0.0,0
1703,20,80.0,9760,6,7,1963,1984,717.0,1395.0,1395,1.0,2,7,1,440.0,113
1704,70,66.0,3960,7,8,1930,1950,0.0,502.0,1004,0.0,2,5,1,200.0,68
1705,20,70.0,9100,7,5,2004,2005,24.0,1860.0,1836,0.0,3,8,1,484.0,0
1706,20,80.0,9600,5,6,1960,1960,658.0,1296.0,1496,0.0,3,6,0,450.0,0
1707,20,57.0,9764,5,7,1967,2003,702.0,894.0,894,1.0,3,5,0,450.0,0
1708,20,60.0,8430,5,5,1978,1978,616.0,1040.0,1040,0.0,3,5,0,0.0,0
1709,70,50.0,9060,5,6,1923,1999,548.0,859.0,1828,0.0,3,6,0,0.0,212
1710,20,66.0,12778,5,6,1952,2003,658.0,1008.0,1008,1.0,2,4,0,280.0,0
1711,20,60.0,8172,4,5,1955,1955,682.0,864.0,864,1.0,3,5,0,528.0,0
1712,20,64.0,9037,8,5,2006,2006,428.0,1476.0,1484,0.0,2,6,1,472.0,0
1713,30,52.0,6292,6,5,1930,1950,384.0,768.0,790,0.0,2,4,0,160.0,0
1714,60,85.0,11900,5,6,1977,1977,400.0,1122.0,1934,1.0,3,6,1,567.0,0
1715,20,70.0,7945,5,6,1959,1959,179.0,1150.0,1150,1.0,3,6,0,300.0,0
1716,60,134.0,16659,8,5,2007,2008,0.0,1582.0,2152,0.0,3,7,1,728.0,0
1717,30,50.0,9340,4,6,1941,1950,344.0,672.0,672,1.0,2,4,0,234.0,0
1718,80,0.0,11454,8,5,1995,1995,770.0,1401.0,1511,1.0,3,6,1,811.0,0
1719,30,80.0,8480,5,6,1945,1950,700.0,793.0,793,1.0,2,4,0,240.0,0
1720,80,65.0,6305,6,6,1975,1975,528.0,1008.0,1096,1.0,3,5,1,352.0,0
1721,60,82.0,9709,8,5,2007,2007,778.0,918.0,2100,1.0,3,8,2,786.0,0
1722,50,60.0,10930,5,6,1945,1950,580.0,913.0,1558,1.0,3,6,1,288.0,0
1723,20,0.0,50102,6,5,1958,1958,909.0,1632.0,1650,1.0,2,6,2,518.0,0
1724,60,74.0,8899,8,5,2007,2007,40.0,948.0,2088,0.0,4,10,1,656.0,0
1725,60,65.0,10237,6,5,2005,2006,0.0,768.0,1536,0.0,3,6,1,400.0,0
1726,20,80.0,9736,6,6,1957,1969,668.0,1331.0,1721,0.0,4,8,3,464.0,0
1727,160,24.0,2364,6,5,1978,1978,320.0,804.0,1548,0.0,3,7,1,440.0,0
1728,120,55.0,7892,6,5,1979,1979,0.0,918.0,918,0.0,2,5,1,264.0,0
1729,60,95.0,12350,9,5,2009,2009,986.0,1365.0,2690,1.0,3,8,1,864.0,0
1730,60,62.0,7917,6,5,1999,2000,0.0,953.0,1647,0.0,3,7,1,460.0,0
1731,20,60.0,7200,5,7,1954,1954,0.0,825.0,825,0.0,2,4,0,350.0,0
1732,20,0.0,12155,6,3,1970,1970,1237.0,1657.0,1657,0.0,3,7,1,484.0,0
1733,30,0.0,7446,4,5,1941,1950,266.0,788.0,788,0.0,2,4,2,0.0,0
1734,60,105.0,11025,8,5,1992,1993,1118.0,1334.0,2826,1.0,3,9,3,888.0,186
1735,20,65.0,7832,5,5,1968,1968,775.0,864.0,864,1.0,2,4,0,280.0,0
1736,60,134.0,19378,7,5,2005,2006,57.0,1392.0,2462,1.0,4,9,1,576.0,0
1737,20,0.0,9830,5,7,1959,2006,72.0,1063.0,1287,1.0,3,7,1,576.0,0
1738,20,0.0,4403,7,5,2009,2009,578.0,1470.0,1478,1.0,2,7,1,484.0,0
1739,60,0.0,8174,7,5,2003,2003,494.0,698.0,1342,1.0,3,7,1,393.0,0
1740,30,60.0,7200,5,7,1940,1992,510.0,788.0,804,1.0,2,4,2,240.0,154
1741,60,69.0,7590,5,5,1962,1962,540.0,864.0,1812,0.0,4,8,1,264.0,0
1742,60,0.0,8795,7,5,2000,2000,300.0,952.0,2256,0.0,4,8,1,554.0,0
1743,120,44.0,3843,8,5,2007,2008,1476.0,1596.0,1648,1.0,2,5,1,525.0,0
1744,60,85.0,11075,6,5,1969,1969,500.0,952.0,2112,0.0,4,9,2,576.0,0
1745,60,76.0,10142,7,5,2004,2004,656.0,956.0,2084,1.0,4,8,0,618.0,0
1746,30,56.0,7741,6,5,1924,1950,143.0,1032.0,1032,0.0,2,5,0,280.0,112
1747,60,65.0,8139,6,5,1995,1996,476.0,680.0,1470,0.0,3,7,1,420.0,0
1748,20,45.0,8982,5,5,1977,1977,539.0,1040.0,1040,0.0,3,5,0,748.0,0
1749,45,51.0,6120,5,7,1939,1950,0.0,884.0,884,0.0,2,5,0,240.0,136
1750,20,70.0,16561,5,5,1996,1996,549.0,1097.0,1097,1.0,3,6,0,242.0,0
1751,30,56.0,4060,5,8,1922,1950,0.0,864.0,864,0.0,2,4,0,0.0,0
1752,160,24.0,2308,6,6,1975,1975,286.0,855.0,1456,0.0,4,7,0,460.0,0
1753,50,52.0,6240,6,6,1934,1950,0.0,816.0,1176,0.0,3,6,1,528.0,0
1754,20,0.0,8789,5,6,1967,1967,659.0,912.0,941,0.0,3,6,1,288.0,0
1755,120,64.0,5587,8,5,2008,2008,1480.0,1600.0,1652,1.0,2,5,1,482.0,0
1756,70,66.0,9042,7,9,1941,2006,275.0,1152.0,2340,0.0,4,9,2,252.0,0
1757,80,57.0,8923,7,5,1998,1998,189.0,384.0,1382,0.0,3,7,1,396.0,0
1758,20,75.0,12518,5,7,1968,1968,532.0,1008.0,1008,0.0,3,6,0,384.0,0
1759,60,85.0,11069,6,5,2007,2007,0.0,608.0,1396,0.0,3,6,1,440.0,0
1760,60,80.0,8800,6,7,1964,1997,414.0,845.0,2154,0.0,5,8,1,539.0,0
1761,60,96.0,13262,8,5,2003,2004,0.0,1082.0,2400,0.0,4,10,1,730.0,0
1762,50,0.0,7758,7,4,1931,1950,224.0,1040.0,1818,0.0,4,7,2,240.0,0
1763,20,43.0,12118,7,5,2004,2005,0.0,1710.0,1710,0.0,3,7,1,550.0,0
1764,20,80.0,9600,5,6,1955,1955,368.0,1078.0,1150,1.0,2,6,0,288.0,0
1765,60,100.0,9500,6,6,1964,1978,442.0,816.0,1977,0.0,4,9,1,540.0,0
1766,120,50.0,7175,6,5,1990,1991,0.0,1332.0,1332,0.0,2,5,0,542.0,0
1767,20,0.0,11200,5,3,1964,1964,0.0,1250.0,1298,0.0,3,5,0,504.0,0
1768,20,110.0,14226,8,5,2006,2006,0.0,1935.0,1973,0.0,3,9,1,895.0,0
1769,160,24.0,2760,6,5,1973,1973,0.0,525.0,1092,0.0,3,6,0,440.0,0
1770,60,85.0,11050,8,5,1998,1999,615.0,1049.0,1916,1.0,3,8,1,741.0,0
1771,20,60.0,7200,5,3,1950,1950,432.0,864.0,1238,0.0,3,6,1,357.0,0
1772,60,79.0,12420,7,5,2001,2001,666.0,944.0,1840,1.0,3,6,0,622.0,0
1773,70,51.0,6120,5,8,1920,2004,0.0,939.0,1513,0.0,4,8,0,180.0,150
1774,30,55.0,7111,5,7,1928,1983,406.0,1008.0,1143,0.0,2,5,1,288.0,0
1775,80,66.0,19255,6,5,1983,1983,70.0,520.0,1338,0.0,2,5,1,576.0,0
1776,20,70.0,8120,4,7,1970,1970,191.0,864.0,864,0.0,3,5,0,463.0,0
1777,60,92.0,11952,7,6,1977,1977,0.0,808.0,1969,0.0,3,8,1,534.0,0
1778,20,43.0,3182,7,5,2007,2007,0.0,1266.0,1266,0.0,2,6,1,388.0,0
1779,70,51.0,9842,5,6,1921,1998,0.0,612.0,2601,0.0,4,8,0,621.0,301
1780,20,0.0,8020,5,6,1964,1964,644.0,912.0,912,0.0,3,6,0,0.0,0
1781,20,0.0,11341,5,6,1957,1996,1302.0,1392.0,1392,1.0,3,5,1,528.0,0
1782,90,76.0,12436,5,5,1957,1957,0.0,1824.0,1824,0.0,5,9,0,484.0,0
1783,60,75.0,12192,7,5,2000,2001,663.0,928.0,1823,1.0,3,6,0,626.0,0
1784,120,44.0,3842,8,5,2004,2005,1564.0,1594.0,1646,1.0,2,5,1,525.0,0
1785,160,21.0,1936,4,7,1970,1970,0.0,546.0,1092,0.0,3,5,0,0.0,0
1786,90,74.0,13101,5,5,1965,1965,231.0,1728.0,1728,0.0,6,10,0,576.0,0
1787,20,67.0,9808,7,5,2002,2002,788.0,1573.0,1573,1.0,3,6,0,544.0,0
1788,90,0.0,8145,7,6,1940,1950,246.0,920.0,2480,0.0,5,13,2,400.0,57
1789,20,73.0,17227,8,5,1999,2000,915.0,1341.0,1341,1.0,1,5,1,482.0,0
1790,70,60.0,5280,4,7,1895,1950,0.0,173.0,1361,0.0,2,6,0,185.0,0
1791,50,89.0,11792,4,5,1948,1950,0.0,744.0,1120,0.0,2,5,0,480.0,0
1792,120,40.0,3876,8,5,1978,1978,652.0,1226.0,1226,1.0,1,4,1,484.0,0
1793,60,107.0,13891,9,5,2008,2009,0.0,1734.0,2822,0.0,4,12,1,1020.0,0
1794,30,50.0,6000,6,6,1925,1980,397.0,1103.0,1103,0.0,2,5,1,440.0,0
1795,20,80.0,8240,6,6,1960,1960,0.0,1179.0,1179,0.0,2,5,0,622.0,0
1796,20,50.0,9405,5,9,1947,2008,0.0,698.0,698,0.0,2,4,0,0.0,0
1797,60,85.0,10625,7,5,2003,2004,866.0,998.0,2046,1.0,3,8,1,871.0,0
1798,60,70.0,9247,6,6,1962,1962,319.0,858.0,1716,0.0,4,8,1,490.0,0
1799,60,96.0,10628,7,5,2004,2004,0.0,835.0,1812,0.0,3,8,0,478.0,0
1800,20,0.0,11000,5,6,1976,2003,1090.0,1090.0,1178,1.0,3,6,0,502.0,0
1801,70,54.0,9399,7,8,1919,1950,0.0,818.0,1636,0.0,4,7,1,288.0,212
1802,20,60.0,7200,4,5,1950,1950,0.0,576.0,864,0.0,2,5,0,528.0,0
1803,20,78.0,10264,7,5,1999,1999,1162.0,1588.0,1588,0.0,3,6,0,472.0,0
1804,60,0.0,13215,8,5,2004,2004,994.0,1420.0,1914,1.0,3,9,1,746.0,0
1805,80,81.0,10530,6,6,1975,2000,548.0,675.0,1875,0.0,3,8,1,485.0,0
1806,50,50.0,6000,3,7,1948,2002,331.0,649.0,1183,0.0,2,6,0,308.0,0
1807,60,70.0,7703,6,6,1992,1992,52.0,816.0,1730,0.0,3,6,0,528.0,0
1808,160,35.0,4251,7,5,2006,2007,0.0,625.0,1250,0.0,2,5,0,528.0,0
1809,60,88.0,12128,6,4,1989,1989,549.0,868.0,2559,0.0,4,9,1,506.0,0
1810,120,0.0,3072,7,5,2004,2004,1059.0,1365.0,1548,1.0,2,7,1,388.0,0
1811,50,58.0,8410,5,3,1910,1996,0.0,658.0,1184,0.0,5,8,0,0.0,0
1812,20,49.0,15218,8,5,2006,2006,1562.0,1670.0,1670,1.0,2,6,1,928.0,200
1813,60,0.0,14364,7,5,1988,1989,1065.0,1157.0,2062,1.0,3,7,1,454.0,0
1814,20,70.0,8680,5,7,1960,1960,0.0,894.0,894,0.0,3,5,0,312.0,0
1815,50,80.0,9600,6,8,1950,2005,120.0,856.0,1668,0.0,3,6,0,271.0,0
1816,20,91.0,11778,9,5,2008,2008,1153.0,1751.0,1766,1.0,3,8,2,874.0,0
1817,60,59.0,15810,6,5,2007,2007,0.0,768.0,1496,0.0,3,7,0,572.0,0
1818,20,91.0,11024,7,5,2005,2006,0.0,1400.0,1400,0.0,3,6,0,612.0,0
1819,60,0.0,8970,5,6,1965,1965,388.0,744.0,2140,0.0,4,7,1,549.0,264
1820,30,60.0,10800,4,6,1927,2007,0.0,656.0,968,0.0,4,5,0,216.0,0
1821,120,25.0,4835,7,5,2004,2005,1298.0,1488.0,1488,1.0,2,6,1,506.0,0
1822,20,53.0,3710,7,5,2007,2007,0.0,1266.0,1266,0.0,2,6,1,388.0,0
1823,30,51.0,6120,5,7,1931,1993,209.0,715.0,875,1.0,2,5,0,180.0,0
1824,80,80.0,9600,6,7,1976,1994,0.0,528.0,1855,0.0,3,7,1,512.0,0
1825,20,91.0,14145,7,7,1984,1998,213.0,1208.0,1621,1.0,3,8,0,440.0,0
1826,20,70.0,9926,7,5,2005,2006,1178.0,1614.0,1614,1.0,3,7,0,878.0,0
1827,160,50.0,8012,6,5,1980,1980,0.0,630.0,1266,0.0,2,5,2,283.0,0
1828,60,80.0,10240,8,5,2005,2005,0.0,1030.0,2098,0.0,3,8,1,878.0,0
1829,60,0.0,10762,7,5,1999,1999,694.0,978.0,1983,0.0,3,9,1,490.0,0
1830,80,80.0,8000,5,5,1959,1959,433.0,528.0,1183,1.0,3,6,0,288.0,0
1831,160,21.0,1680,6,5,1971,1971,0.0,525.0,1092,0.0,3,6,0,264.0,0
1832,60,105.0,13693,9,5,2006,2006,0.0,2153.0,2643,0.0,3,9,1,694.0,0
1833,20,85.0,10625,8,5,2007,2007,0.0,1660.0,1660,0.0,3,7,1,660.0,0
1834,20,60.0,7200,5,7,1951,2000,234.0,900.0,900,0.0,3,5,0,576.0,0
1835,160,24.0,1612,6,6,1980,1980,0.0,561.0,1229,0.0,2,5,1,462.0,0
1836,60,84.0,10207,7,6,2007,2007,0.0,874.0,1761,0.0,3,7,0,578.0,0
1837,20,64.0,10475,8,5,2008,2008,0.0,1694.0,1694,0.0,3,7,0,776.0,0
1838,90,33.0,5976,5,7,1920,1950,0.0,624.0,1248,0.0,2,8,0,0.0,256
1839,30,85.0,10625,5,5,1920,1950,108.0,458.0,835,0.0,2,5,0,366.0,77
1840,60,0.0,53107,6,5,1992,1992,985.0,1580.0,1953,1.0,3,9,2,501.0,0
1841,45,40.0,5680,5,4,1901,1950,0.0,592.0,1173,0.0,3,7,0,240.0,77
1842,20,66.0,12400,6,7,1958,1998,585.0,1215.0,1215,0.0,3,6,0,297.0,0
1843,20,65.0,6768,6,8,1961,1996,832.0,912.0,912,1.0,3,5,0,288.0,0
1844,45,50.0,6000,6,7,1926,2004,0.0,884.0,904,0.0,2,4,0,180.0,105
1845,50,75.0,12508,6,7,1940,1985,660.0,983.0,1750,1.0,4,7,0,423.0,156
1846,60,62.0,7415,6,5,2004,2004,759.0,839.0,1593,1.0,3,8,1,398.0,0
1847,60,88.0,11762,8,5,1992,1993,335.0,1105.0,2202,1.0,4,9,1,517.0,0
1848,20,65.0,8767,7,5,2005,2005,24.0,1310.0,1310,0.0,3,6,1,400.0,0
1849,20,60.0,8190,4,6,1954,1954,732.0,948.0,948,1.0,3,5,1,280.0,0
1850,20,75.0,7500,8,5,2006,2007,24.0,1372.0,1448,0.0,2,6,1,692.0,0
1851,20,62.0,70761,7,5,1975,1975,655.0,1533.0,1533,1.0,2,5,2,576.0,0
1852,120,32.0,3784,8,5,2006,2007,60.0,1511.0,1565,1.0,2,5,0,476.0,0
1853,120,44.0,4224,5,7,1976,1976,840.0,1040.0,1060,1.0,3,6,1,572.0,0
1854,20,57.0,9245,5,5,1994,1995,686.0,990.0,990,0.0,3,5,0,672.0,0
1855,20,0.0,14781,8,5,2001,2002,0.0,1753.0,1787,0.0,3,7,1,748.0,0
1856,90,60.0,8544,3,4,1950,1950,0.0,0.0,1040,0.0,2,6,0,400.0,0
1857,20,62.0,7440,5,6,1954,1954,173.0,1089.0,1089,1.0,3,5,1,252.0,0
1858,30,62.0,7404,4,6,1920,1950,0.0,861.0,861,0.0,2,5,0,288.0,128
1859,30,67.0,4853,5,6,1924,1999,133.0,1107.0,1296,0.0,2,5,1,260.0,36
1860,20,59.0,10593,7,5,1996,1996,919.0,1720.0,1720,1.0,3,7,1,527.0,154
1861,60,78.0,12090,7,7,1981,2003,321.0,725.0,1479,0.0,3,6,1,484.0,0
1862,20,0.0,11677,5,4,1966,1966,249.0,1040.0,1040,1.0,3,6,0,264.0,0
1863,60,0.0,11000,9,5,2000,2000,0.0,1519.0,2172,0.0,4,8,1,687.0,0
1864,20,50.0,8000,6,6,1948,2002,680.0,972.0,972,1.0,2,5,1,240.0,0
1865,60,51.0,8029,6,5,2005,2005,0.0,728.0,1456,0.0,3,8,0,400.0,0
1866,20,0.0,13495,5,6,1956,1956,625.0,1048.0,1728,1.0,3,7,1,576.0,0
1867,50,60.0,9738,5,7,1924,1950,392.0,784.0,1221,1.0,4,7,0,392.0,236
1868,60,68.0,9272,7,5,1999,1999,500.0,842.0,1749,0.0,3,7,0,515.0,0
1869,120,48.0,7841,9,5,2005,2005,848.0,1577.0,1577,1.0,2,6,1,564.0,0
1870,80,0.0,8530,7,5,1995,1996,0.0,384.0,1474,0.0,3,7,1,400.0,0
1871,60,0.0,13041,6,5,1995,1995,0.0,781.0,1671,0.0,3,7,1,423.0,0
1872,20,200.0,43500,3,5,1953,1953,0.0,0.0,2034,0.0,2,9,0,1041.0,0
1873,50,52.0,6240,7,5,1939,1950,300.0,989.0,2009,0.0,4,7,1,400.0,0
1874,20,95.0,13015,5,6,1996,1996,0.0,1100.0,1100,0.0,3,5,0,462.0,0
1875,90,63.0,9297,5,5,1976,1976,1606.0,1728.0,1728,2.0,4,8,0,560.0,0
1876,60,57.0,8773,6,5,1997,1997,0.0,916.0,1600,0.0,3,7,1,460.0,0
1877,20,74.0,8536,5,5,2006,2007,0.0,1125.0,1125,0.0,2,5,0,430.0,0
1878,120,59.0,4282,7,5,2004,2004,16.0,1391.0,1391,0.0,2,5,0,530.0,0
1879,60,0.0,8740,7,5,2002,2002,574.0,854.0,1995,0.0,4,8,1,435.0,0
1880,60,65.0,10237,6,5,2005,2006,0.0,728.0,1456,0.0,3,8,1,390.0,0
1881,60,75.0,7950,6,6,1977,1977,535.0,690.0,1426,0.0,3,6,0,440.0,0
1882,20,80.0,10400,7,6,1970,1970,0.0,1304.0,1682,0.0,3,7,1,530.0,0
1883,20,85.0,10628,7,5,1970,1970,778.0,1277.0,1277,1.0,2,5,1,526.0,0
1884,160,24.0,2280,6,6,1976,1976,566.0,855.0,1456,0.0,3,7,1,440.0,0
1885,90,64.0,7018,5,5,1979,1979,0.0,0.0,2228,0.0,6,8,0,720.0,0
1886,160,75.0,10762,6,6,1980,1980,0.0,626.0,1217,0.0,3,6,1,288.0,0
1887,20,60.0,7024,5,5,2005,2006,980.0,1090.0,1090,1.0,2,5,0,450.0,0
1888,50,50.0,7585,5,3,1948,1950,0.0,810.0,1456,1.0,4,7,1,280.0,0
1889,30,67.0,8777,5,7,1910,1950,0.0,796.0,796,0.0,2,4,0,0.0,164
1890,20,70.0,9170,5,7,1965,1965,698.0,1214.0,1214,1.0,2,6,0,461.0,184
1891,20,66.0,7742,5,7,1966,1966,763.0,955.0,955,1.0,3,6,0,386.0,0
1892,60,64.0,8791,6,5,2003,2003,503.0,864.0,1728,0.0,3,7,0,673.0,0
1893,75,60.0,19800,6,8,1935,1990,425.0,1836.0,3672,0.0,5,7,2,836.0,32
1894,20,90.0,13339,6,6,1960,1960,65.0,1561.0,1561,1.0,3,6,1,463.0,0
1895,60,65.0,8125,6,5,1994,1995,0.0,702.0,1481,0.0,3,6,1,343.0,0
1896,60,78.0,11419,7,7,1948,1999,699.0,699.0,1527,1.0,3,6,1,410.0,134
1897,60,72.0,7226,7,5,2003,2003,0.0,798.0,1640,0.0,3,6,0,595.0,0
1898,50,60.0,11100,5,6,1951,1994,1080.0,1080.0,1480,1.0,4,7,1,253.0,68
1899,60,80.0,12435,7,5,2001,2001,361.0,963.0,1792,0.0,3,7,1,564.0,0
1900,20,57.0,6420,5,7,1952,1952,210.0,980.0,1148,0.0,2,6,0,308.0,0
1901,50,59.0,16466,5,7,1955,1955,0.0,816.0,1393,0.0,3,8,0,300.0,0
1902,80,65.0,6285,6,6,1976,1976,504.0,960.0,1044,1.0,3,7,1,528.0,0
1903,20,71.0,9204,5,5,1963,1963,25.0,1144.0,1144,1.0,3,6,0,336.0,0
1904,60,78.0,12011,8,5,1998,1998,956.0,1086.0,1924,1.0,3,7,1,592.0,0
1905,60,108.0,14774,9,5,1999,1999,0.0,1393.0,2599,0.0,4,10,1,779.0,0
1906,60,0.0,11792,8,5,2003,2003,850.0,1008.0,2283,0.0,4,9,1,632.0,0
1907,50,60.0,8064,6,5,1950,1950,621.0,795.0,1133,0.0,3,5,0,900.0,0
1908,120,50.0,7175,6,5,1990,1991,904.0,1398.0,1398,1.0,2,5,0,542.0,0
1909,85,72.0,10820,5,7,1971,1972,535.0,782.0,810,1.0,2,4,0,576.0,0
1910,120,34.0,5381,6,5,2005,2005,900.0,1306.0,1306,1.0,1,5,1,624.0,0
1911,45,50.0,5000,5,6,1941,1950,116.0,720.0,803,0.0,2,5,0,360.0,244
1912,50,55.0,8674,5,6,1950,1950,910.0,910.0,1435,1.0,3,6,0,308.0,0
1913,20,85.0,13175,6,6,1978,1988,790.0,1542.0,2073,1.0,3,7,2,500.0,0
1914,50,0.0,11275,6,7,1932,1950,297.0,854.0,1991,0.0,3,7,1,432.0,19
1915,20,60.0,9600,4,7,1950,1995,442.0,1067.0,1067,0.0,2,4,0,436.0,0
1916,50,120.0,9000,5,8,1900,2006,130.0,680.0,1174,0.0,2,6,1,576.0,40
1917,20,74.0,9990,4,5,1991,1991,1383.0,1680.0,1689,1.0,3,6,1,432.0,0
1918,50,50.0,6000,6,7,1939,1950,452.0,608.0,1132,1.0,2,5,0,240.0,128
1919,20,85.0,10533,6,6,1956,1956,773.0,1008.0,1024,1.0,2,5,2,313.0,0
1920,60,0.0,11692,8,5,1993,1994,624.0,1173.0,2232,1.0,3,8,1,623.0,0
1921,20,0.0,12546,6,7,1981,1981,678.0,1440.0,1440,0.0,3,7,1,467.0,99
1922,20,0.0,21695,6,9,1988,2007,808.0,880.0,1680,1.0,3,5,1,540.0,0
1923,20,77.0,9278,5,5,2007,2008,0.0,1092.0,1092,0.0,2,5,0,0.0,0
1924,30,90.0,8100,5,6,1948,1973,338.0,1559.0,1559,1.0,2,5,0,812.0,230
1925,20,129.0,16737,9,5,2004,2005,1447.0,1980.0,1980,1.0,3,8,1,770.0,0
1926,60,80.0,9200,8,5,1998,1998,986.0,1470.0,2630,1.0,4,8,1,696.0,0
1927,60,73.0,9801,8,5,2007,2007,0.0,1341.0,1861,0.0,3,7,1,851.0,0
1928,85,150.0,14137,4,5,1964,1964,865.0,1200.0,1200,1.0,3,6,0,850.0,0
1929,60,0.0,14762,5,6,1948,1950,0.0,0.0,2320,0.0,2,7,1,672.0,0
1930,20,117.0,15262,8,5,2003,2004,1557.0,2200.0,2200,1.0,3,8,1,685.0,0
1931,20,75.0,9742,8,5,2002,2002,0.0,1777.0,1795,0.0,3,7,1,534.0,0
1932,20,74.0,8532,5,6,1954,1990,1213.0,1297.0,1297,0.0,3,5,1,498.0,0
1933,20,79.0,10634,5,6,1953,1953,428.0,608.0,1319,1.0,3,5,0,270.0,0
1934,20,65.0,14753,7,5,1998,1998,950.0,1463.0,1463,1.0,3,5,0,539.0,0
1935,75,87.0,18386,7,9,1880,2002,0.0,1470.0,3493,0.0,3,10,1,870.0,0
1936,20,60.0,12450,5,5,2003,2004,729.0,1094.0,1094,1.0,3,6,0,576.0,0
1937,60,0.0,7851,6,5,2002,2002,625.0,860.0,1960,1.0,4,8,2,440.0,0
1938,20,50.0,5175,5,8,1958,2000,150.0,808.0,808,0.0,2,5,0,308.0,0
1939,20,0.0,8398,5,5,1967,1967,114.0,943.0,943,1.0,2,5,0,528.0,0
1940,20,53.0,3710,7,5,2007,2008,0.0,1146.0,1246,0.0,2,5,1,428.0,0
1941,50,60.0,7500,4,4,1920,1950,0.0,698.0,1128,0.0,2,6,0,528.0,164
1942,20,62.0,8010,6,9,1958,2007,745.0,951.0,951,1.0,2,6,0,480.0,42
1943,80,0.0,12800,7,5,1989,1989,1518.0,1518.0,1644,1.0,2,5,1,569.0,0
1944,90,82.0,11070,7,5,1988,1989,0.0,1907.0,1959,0.0,5,9,0,766.0,0
1945,60,0.0,12224,6,5,2000,2000,695.0,992.0,2054,1.0,3,7,1,390.0,0
1946,20,50.0,6953,5,7,1971,2004,469.0,864.0,874,0.0,3,5,0,352.0,0
1947,20,100.0,11824,8,5,2006,2006,0.0,1685.0,1685,0.0,2,5,1,658.0,0
1948,30,153.0,4118,4,4,1941,1950,0.0,693.0,693,0.0,2,4,0,0.0,0
1949,120,35.0,3907,8,6,1989,1989,747.0,982.0,1034,1.0,1,4,1,598.0,0
1950,60,57.0,8918,6,5,2005,2006,0.0,745.0,1490,0.0,3,7,1,392.0,0
1951,20,76.0,9591,8,5,2004,2005,1088.0,1713.0,1713,1.0,3,7,1,856.0,0
1952,80,0.0,14115,7,5,1980,1980,1036.0,1372.0,1472,1.0,3,6,2,588.0,0
1953,60,75.0,9675,7,5,2005,2005,341.0,1113.0,1971,0.0,3,8,1,689.0,0
1954,180,21.0,1974,4,7,1973,2006,501.0,526.0,988,1.0,2,5,0,297.0,0
1955,80,85.0,11475,6,6,1961,1961,568.0,1208.0,1576,1.0,4,7,1,368.0,0
1956,60,0.0,21533,7,5,1996,1997,0.0,1065.0,2049,0.0,4,9,1,467.0,0
1957,50,50.0,9350,4,6,1947,1979,192.0,756.0,1531,0.0,3,8,1,209.0,0
1958,120,59.0,8198,7,5,2004,2004,720.0,1358.0,1358,1.0,2,6,1,484.0,0
1959,60,0.0,13250,7,6,1978,1978,0.0,832.0,2050,0.0,4,8,1,529.0,0
1960,20,52.0,51974,9,5,2006,2007,1101.0,2660.0,2338,1.0,4,8,2,1110.0,0
1961,190,94.0,22136,5,5,1925,1975,1018.0,2171.0,2640,2.0,5,10,1,1008.0,148
1962,90,65.0,8944,5,5,1967,1967,0.0,1584.0,1584,0.0,4,8,0,792.0,0
1963,60,0.0,9839,6,8,1980,2006,462.0,712.0,2237,0.0,3,7,1,440.0,0
1964,50,52.0,6292,7,7,1928,1950,0.0,861.0,1477,0.0,3,6,1,216.0,0
1965,20,88.0,9680,5,6,1967,1967,1010.0,1510.0,1510,1.0,3,6,0,517.0,0
1966,60,82.0,9452,8,5,1997,1998,1074.0,1396.0,2392,1.0,3,7,1,870.0,0
1967,50,60.0,9144,6,4,1915,2004,0.0,810.0,1716,0.0,4,8,0,672.0,0
1968,190,70.0,8425,5,6,1971,1990,748.0,768.0,868,1.0,2,6,0,576.0,0
1969,60,63.0,9084,7,5,1998,1998,0.0,935.0,1632,0.0,3,8,1,462.0,0
1970,190,50.0,7420,5,6,1939,1950,851.0,991.0,1077,1.0,2,5,2,205.0,0
1971,20,57.0,7677,5,5,1953,1953,570.0,773.0,773,0.0,2,4,0,240.0,0
