,MS_SubClass,Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,BsmtFin_SF_1,Total_Bsmt_SF,Bsmt_Full_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,PID,Mas_Vnr_Area,1st_Flr_SF,2nd_Flr_SF,Full_Bath,Half_Bath,Kitchen_AbvGr,Wood_Deck_SF,Screen_Porch,Bsmt_Qual_missing,BrkSide,Edwards,IDOTRR,NAmes,NoRidge,NridgHt,OldTown,Somerst,StoneBr,2fmCon,New
1243,30,60.0,6180,6,5,0.0,960.0,0.0,2,5,1,180.0,903234160,0.0,986,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1244,45,57.0,7449,7,7,0.0,637.0,0.0,3,6,1,280.0,903451110,0.0,1108,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1245,50,60.0,10410,3,4,0.0,672.0,0.0,3,6,0,936.0,535381060,0.0,694,520,1,0,1,216,0,0,0,0,0,0,0,0,1,0,0,0,0
1246,20,95.0,15865,8,6,351.0,2217.0,1.0,4,8,1,621.0,526355190,0.0,2217,0,2,0,1,81,224,0,0,0,0,1,0,0,0,0,0,0,0
1247,80,0.0,19690,6,7,0.0,697.0,0.0,4,8,1,432.0,905426150,0.0,1575,626,2,0,1,586,0,0,0,1,0,0,0,0,0,0,0,0,0
1248,120,43.0,3182,7,5,16.0,1220.0,0.0,2,5,1,397.0,528228455,16.0,1220,0,2,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,70,60.0,9600,7,9,141.0,689.0,0.0,3,7,1,360.0,902306130,0.0,689,689,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1250,20,60.0,11100,4,7,0.0,0.0,0.0,2,6,0,308.0,905478190,0.0,930,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1251,190,70.0,13587,5,5,532.0,988.0,1.0,2,5,0,264.0,535304060,0.0,988,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1252,20,85.0,11447,8,5,1571.0,1964.0,1.0,3,7,1,892.0,921201060,674.0,1964,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,20,64.0,7242,7,5,0.0,1270.0,0.0,2,6,0,524.0,906392080,0.0,1270,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,90,64.0,7018,5,5,0.0,0.0,0.0,6,12,0,528.0,906226120,0.0,1120,1120,2,0,2,154,0,1,0,0,0,0,0,0,0,0,0,0,0
1255,120,50.0,9466,8,5,457.0,1494.0,1.0,1,5,1,478.0,533250190,0.0,1494,0,1,1,1,0,217,0,0,0,0,0,0,0,0,0,0,0,0
1256,20,70.0,8400,5,5,623.0,1179.0,0.0,3,6,1,331.0,535152280,0.0,1364,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1257,60,0.0,11050,9,5,904.0,1440.0,1.0,3,8,2,736.0,907253130,204.0,1476,677,2,1,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,50,60.0,11040,4,6,637.0,637.0,0.0,3,7,0,570.0,911175360,0.0,897,439,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1259,60,60.0,6931,7,5,0.0,746.0,0.0,3,7,1,397.0,908128110,92.0,760,896,2,1,1,178,0,0,0,1,0,0,0,0,0,0,0,0,0
1260,60,65.0,12438,6,5,0.0,781.0,0.0,3,6,1,473.0,907130110,68.0,795,704,2,1,1,413,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,60,174.0,15138,8,5,689.0,1462.0,1.0,4,9,1,810.0,528321010,506.0,1490,1304,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1262,60,0.0,12046,6,6,156.0,848.0,0.0,4,8,1,551.0,527327050,298.0,1118,912,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,80,100.0,9600,6,5,600.0,1218.0,1.0,3,6,1,525.0,535105110,291.0,1254,0,1,0,1,0,168,0,0,0,0,1,0,0,0,0,0,0,0
1264,60,90.0,11367,8,5,932.0,1065.0,1.0,3,7,1,586.0,907251100,210.0,1091,898,2,1,1,199,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,20,56.0,26073,5,5,1116.0,1898.0,0.0,3,7,2,484.0,909428170,0.0,1898,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,20,65.0,7150,5,6,725.0,988.0,1.0,3,5,0,360.0,527455250,52.0,988,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1267,20,100.0,15602,7,8,1247.0,1501.0,1.0,1,6,2,484.0,909475140,0.0,1801,0,2,0,1,0,161,0,0,0,0,0,0,0,0,0,0,0,0
1268,90,76.0,10260,5,4,0.0,0.0,0.0,4,8,0,484.0,914476080,0.0,936,936,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1269,60,0.0,12728,8,5,1198.0,1531.0,1.0,4,7,1,560.0,907275150,256.0,1531,908,2,1,1,184,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,60,96.0,11690,8,5,0.0,850.0,0.0,3,7,1,560.0,907265100,192.0,886,878,2,1,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,20,71.0,9230,5,8,661.0,864.0,1.0,1,6,0,884.0,534226060,166.0,1200,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1272,160,21.0,1890,6,7,282.0,494.0,0.0,3,6,0,264.0,527450460,380.0,494,536,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,60,0.0,9375,7,5,739.0,1057.0,1.0,3,8,0,645.0,907285020,573.0,1057,977,2,1,1,576,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,120,48.0,3480,7,5,0.0,1405.0,0.0,2,6,1,478.0,528188020,163.0,1405,0,2,0,1,148,0,0,0,0,0,0,0,1,0,0,0,0,0
1275,20,0.0,17140,4,6,1059.0,1134.0,0.0,3,6,0,284.0,905377010,0.0,1229,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1276,60,70.0,8749,7,5,654.0,979.0,1.0,3,7,1,610.0,907260050,0.0,992,940,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,20,91.0,11375,6,5,736.0,967.0,0.0,3,6,1,494.0,905226130,0.0,1299,0,1,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,120,53.0,3922,7,5,0.0,1258.0,0.0,2,7,1,648.0,528228275,72.0,1402,0,0,2,1,120,0,0,0,0,0,0,0,0,0,0,0,0,1
1279,120,43.0,3182,7,5,16.0,1346.0,0.0,1,7,1,457.0,528228450,16.0,1504,0,2,0,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,20,75.0,9750,6,6,608.0,1442.0,0.0,4,7,0,301.0,535154080,243.0,1442,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1281,60,72.0,13426,7,5,894.0,951.0,1.0,3,7,1,586.0,907187010,0.0,951,828,2,1,1,208,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,60,85.0,10574,8,5,0.0,1082.0,0.0,3,9,1,1043.0,528480040,0.0,1082,871,2,1,1,160,0,0,0,0,0,0,0,0,0,1,0,0,0
1283,60,70.0,8726,7,5,0.0,872.0,0.0,4,8,0,529.0,907262080,0.0,872,1037,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,60,62.0,7984,7,5,0.0,868.0,0.0,3,7,1,436.0,528240030,200.0,868,762,2,1,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,50,45.0,8248,5,7,0.0,686.0,0.0,3,7,0,280.0,909101050,0.0,686,564,1,1,1,207,0,0,0,1,0,0,0,0,0,0,0,0,0
1286,20,0.0,9790,6,5,569.0,1328.0,1.0,3,6,2,528.0,534251320,451.0,1328,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,20,60.0,7200,5,7,534.0,876.0,0.0,3,6,0,276.0,535451040,0.0,988,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1288,50,60.0,7200,6,5,673.0,854.0,0.0,4,6,0,240.0,535455090,0.0,854,424,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1289,60,65.0,8125,6,5,0.0,858.0,0.0,3,7,0,615.0,528480110,0.0,858,858,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1290,30,60.0,8088,2,3,0.0,498.0,0.0,1,3,0,216.0,909101330,0.0,498,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1291,60,0.0,12511,7,7,988.0,1420.0,0.0,4,8,2,1314.0,527357180,168.0,1420,1420,2,1,1,0,208,0,0,0,0,0,0,0,0,0,0,0,0
1292,160,21.0,1869,6,6,321.0,483.0,0.0,2,5,0,280.0,527451060,127.0,483,504,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,30,94.0,9259,4,4,0.0,660.0,0.0,2,4,0,440.0,905201030,0.0,756,0,1,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,20,129.0,16770,8,5,1196.0,1712.0,1.0,3,8,1,701.0,528186010,270.0,1712,0,2,0,1,218,0,0,0,0,0,0,0,1,0,0,0,0,0
1295,120,53.0,4043,6,5,360.0,1069.0,0.0,2,4,1,440.0,527452190,0.0,1069,0,2,0,1,0,165,0,0,0,0,0,0,0,0,0,0,0,0
1296,20,75.0,9000,7,5,0.0,1335.0,0.0,3,6,0,575.0,528456230,0.0,1335,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1297,120,62.0,12677,8,5,1218.0,1518.0,0.0,1,6,1,588.0,528186030,472.0,1518,0,1,1,1,185,0,0,0,0,0,0,0,1,0,0,0,0,0
1298,60,107.0,12852,8,5,770.0,920.0,1.0,3,6,1,612.0,916384100,0.0,920,860,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1299,50,60.0,10320,4,1,0.0,771.0,0.0,3,6,0,264.0,903484080,0.0,866,504,2,0,1,14,84,0,0,0,1,0,0,0,0,0,0,0,0
1300,50,60.0,10800,5,6,686.0,686.0,1.0,4,7,0,416.0,902327040,0.0,966,686,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1301,60,0.0,19522,7,5,727.0,1223.0,1.0,3,7,1,564.0,532476080,272.0,1271,1232,2,1,1,0,182,0,0,0,0,0,0,0,0,0,0,0,0
1302,80,75.0,13860,8,7,1410.0,1952.0,1.0,4,9,3,538.0,526355080,0.0,2000,704,2,1,1,269,0,0,0,0,0,1,0,0,0,0,0,0,0
1303,20,73.0,11927,8,5,408.0,1556.0,0.0,3,7,1,484.0,907275080,519.0,1592,0,2,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,80,0.0,11950,7,5,0.0,384.0,0.0,3,7,1,400.0,528250010,0.0,754,640,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,70,57.0,9906,4,4,0.0,686.0,0.0,3,8,0,210.0,902100130,0.0,810,518,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1306,120,41.0,4923,8,5,1153.0,1593.0,1.0,0,5,1,682.0,527127140,0.0,1593,0,1,1,1,0,224,0,0,0,0,0,0,0,0,0,1,0,0
1307,30,60.0,7879,4,5,495.0,720.0,0.0,2,4,0,0.0,902477120,0.0,720,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1308,20,66.0,7800,5,5,312.0,912.0,0.0,2,5,0,288.0,535403040,0.0,912,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1309,120,0.0,3196,8,5,0.0,1273.0,0.0,2,7,1,400.0,528228340,40.0,1456,0,2,0,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,70,68.0,9928,7,8,0.0,672.0,0.0,3,8,0,216.0,903429110,0.0,1272,672,2,0,1,24,0,0,0,0,0,0,0,0,1,0,0,0,0
1311,120,0.0,6820,8,5,368.0,1488.0,1.0,1,4,0,528.0,527182190,0.0,1502,0,1,1,1,0,140,0,0,0,0,0,0,0,0,0,1,0,0
1312,60,50.0,13128,8,5,0.0,1074.0,0.0,4,7,1,527.0,527108030,216.0,1074,990,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,50,52.0,6240,5,6,0.0,1042.0,0.0,3,8,1,225.0,903233100,0.0,1042,534,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1314,60,0.0,8000,6,5,219.0,773.0,1.0,3,8,1,431.0,527163100,0.0,773,885,2,1,1,224,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,30,60.0,10410,3,8,0.0,713.0,0.0,2,5,0,371.0,535375040,0.0,713,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1316,70,60.0,10800,7,8,0.0,718.0,0.0,3,8,0,704.0,902408080,0.0,1576,978,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1317,80,67.0,13300,7,5,326.0,384.0,1.0,3,7,1,400.0,528231020,0.0,744,630,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,60,69.0,9588,8,5,0.0,1482.0,0.0,3,10,1,868.0,906380070,270.0,1482,1092,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1319,160,24.0,2308,6,6,556.0,804.0,1.0,3,7,1,440.0,527453010,0.0,804,744,2,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,20,83.0,13383,5,5,594.0,1188.0,0.0,3,7,1,504.0,923227080,176.0,1404,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,60,85.0,9350,5,6,360.0,720.0,0.0,4,7,1,480.0,534403440,0.0,720,720,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1322,20,76.0,9892,8,5,1341.0,1679.0,1.0,3,6,2,482.0,924151040,0.0,1803,0,2,1,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,90,67.0,8777,5,7,1084.0,1272.0,2.0,4,9,0,0.0,908102040,0.0,1272,928,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1324,80,85.0,10541,7,5,0.0,672.0,0.0,3,8,1,472.0,906223220,0.0,1302,735,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,20,99.0,5940,4,7,0.0,0.0,0.0,2,4,0,280.0,903230120,0.0,896,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1326,50,60.0,10284,4,7,1030.0,1151.0,1.0,1,6,0,580.0,535378080,0.0,845,436,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1327,60,84.0,9660,8,5,791.0,1044.0,1.0,3,7,1,885.0,528315070,242.0,1079,897,2,1,1,210,0,0,0,0,0,0,1,0,0,0,0,0,0
1328,60,88.0,10179,6,5,847.0,945.0,0.0,3,7,1,470.0,527105070,0.0,945,663,2,1,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,20,75.0,9533,5,5,0.0,0.0,0.0,2,7,0,616.0,535353060,140.0,1210,0,1,1,1,208,0,1,0,0,0,1,0,0,0,0,0,0,0
1330,50,53.0,5830,5,6,788.0,988.0,0.0,3,7,0,363.0,903204040,0.0,1030,582,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1331,50,0.0,12099,5,6,198.0,1216.0,1.0,3,7,1,371.0,535354260,0.0,1216,0,1,0,1,200,0,0,0,0,0,1,0,0,0,0,0,0,0
1332,60,88.0,12665,8,5,0.0,1094.0,0.0,4,9,1,642.0,921205070,245.0,1133,1349,2,1,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,20,313.0,27650,7,7,425.0,585.0,1.0,4,9,1,505.0,535427070,0.0,2069,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1334,20,0.0,17600,6,5,1270.0,1478.0,1.0,3,6,2,498.0,535425070,30.0,1478,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1335,60,62.0,7162,7,5,0.0,796.0,0.0,3,8,1,616.0,908128100,190.0,806,918,2,1,1,168,0,0,0,1,0,0,0,0,0,0,0,0,0
1336,20,0.0,8685,7,5,846.0,1425.0,1.0,3,5,0,591.0,907131070,0.0,1425,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,50,52.0,6240,5,8,48.0,672.0,1.0,4,7,0,280.0,903231180,0.0,899,423,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1338,70,58.0,6451,7,7,208.0,712.0,1.0,4,7,0,576.0,902106090,0.0,848,580,1,0,1,264,0,0,0,0,0,0,0,0,1,0,0,0,0
1339,20,73.0,8760,6,6,0.0,1194.0,1.0,3,6,0,312.0,535153070,220.0,1194,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1340,60,0.0,12568,8,5,669.0,895.0,1.0,3,8,1,774.0,528172030,246.0,895,923,2,1,1,196,0,0,0,0,0,0,0,1,0,0,0,0,1
1341,60,99.0,13069,8,5,0.0,1706.0,0.0,5,11,1,916.0,528150110,502.0,1718,1238,2,1,1,194,0,0,0,0,0,0,0,1,0,0,0,0,0
1342,80,140.0,11080,6,6,576.0,1128.0,1.0,3,6,0,528.0,914476130,257.0,1210,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,50,70.0,10759,5,4,190.0,1001.0,0.0,4,5,1,490.0,532479020,0.0,1001,640,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,20,69.0,8973,5,7,567.0,1008.0,0.0,3,6,0,750.0,534428060,85.0,1053,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1345,60,97.0,10990,7,5,851.0,1064.0,1.0,4,12,2,576.0,528354100,0.0,1064,1061,2,1,1,168,0,0,0,0,0,0,1,0,0,0,0,0,0
1346,180,35.0,3675,6,5,467.0,547.0,1.0,2,5,0,525.0,908186050,76.0,1072,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1347,90,65.0,8385,6,5,0.0,1664.0,0.0,4,10,0,616.0,914452060,0.0,1664,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,120,26.0,5858,7,5,1051.0,1405.0,1.0,2,5,1,511.0,527427230,0.0,1337,0,2,0,1,203,0,0,0,0,0,1,0,0,0,0,0,0,0
1349,120,40.0,3880,8,6,1052.0,1226.0,1.0,1,4,1,484.0,533253210,0.0,1226,0,1,0,1,223,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,160,21.0,1504,4,4,252.0,546.0,0.0,3,5,0,253.0,923226300,0.0,546,546,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,70,74.0,11988,6,7,326.0,715.0,0.0,3,6,1,240.0,909276170,0.0,849,811,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,20,80.0,10928,6,6,363.0,1427.0,0.0,3,7,1,484.0,527353020,101.0,1671,0,2,0,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,80,74.0,10778,7,6,460.0,1054.0,1.0,1,4,0,462.0,906201021,0.0,1061,0,1,1,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,30,60.0,10200,5,8,0.0,672.0,0.0,2,4,0,240.0,905226030,0.0,672,0,1,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,20,0.0,9373,5,7,1333.0,1621.0,1.0,3,7,2,478.0,527375100,161.0,1621,0,2,0,1,0,490,0,0,0,0,0,0,0,0,0,0,0,0
1356,20,93.0,12085,8,5,1004.0,1734.0,1.0,3,7,1,928.0,528102130,328.0,1734,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1357,75,90.0,8100,5,5,0.0,849.0,0.0,2,11,0,360.0,902325070,0.0,1075,1063,2,0,3,40,0,0,0,0,0,0,0,0,1,0,0,0,0
1358,70,114.0,19950,6,7,0.0,672.0,0.0,4,8,2,795.0,905427010,0.0,1337,672,2,0,1,0,180,0,0,1,0,0,0,0,0,0,0,0,0
1359,20,77.0,9320,4,5,569.0,950.0,1.0,3,6,0,0.0,534276360,0.0,1225,0,1,1,1,352,0,0,0,0,0,1,0,0,0,0,0,0,0
1360,20,80.0,10197,6,5,288.0,1362.0,1.0,3,6,1,504.0,535104020,491.0,1362,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1361,50,60.0,8160,5,6,312.0,756.0,1.0,3,7,0,240.0,904301110,0.0,756,378,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1362,50,63.0,11426,7,5,0.0,1362.0,0.0,3,6,0,484.0,902109110,0.0,1362,720,2,1,1,280,0,0,0,0,0,0,0,0,1,0,0,0,0
1363,50,78.0,11344,5,5,460.0,874.0,0.0,3,7,0,315.0,535106180,180.0,874,650,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1364,90,80.0,8000,5,4,0.0,1800.0,0.0,6,10,0,0.0,535457040,0.0,1800,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1365,60,74.0,11002,8,5,1048.0,1389.0,1.0,4,9,1,758.0,528344020,0.0,1411,1171,2,1,1,286,0,0,0,0,0,0,1,0,0,0,0,0,0
1366,20,48.0,12137,7,5,0.0,1649.0,0.0,3,6,0,598.0,907290040,442.0,1661,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,70,144.0,21384,5,6,1309.0,1324.0,2.0,3,6,1,528.0,903200080,0.0,1072,504,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1368,20,0.0,8926,4,3,0.0,672.0,0.0,3,5,0,288.0,908276150,0.0,960,0,1,0,1,64,160,0,0,1,0,0,0,0,0,0,0,0,0
1369,60,72.0,8702,6,5,706.0,926.0,0.0,3,7,1,470.0,527105050,0.0,926,678,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,30,0.0,10020,1,1,350.0,683.0,1.0,1,4,0,0.0,904301375,0.0,904,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1371,50,67.0,12354,6,8,0.0,684.0,0.0,3,7,0,528.0,909101010,0.0,684,512,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1372,30,56.0,4130,3,6,0.0,270.0,0.0,2,5,0,0.0,534451170,0.0,729,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1373,120,41.0,6289,6,5,762.0,1362.0,1.0,2,6,1,460.0,528174040,256.0,1362,0,2,0,1,192,0,0,0,0,0,0,0,1,0,0,0,0,0
1374,70,55.0,8525,5,6,0.0,940.0,0.0,4,7,0,0.0,909201110,0.0,1024,940,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,90,72.0,10791,4,5,0.0,0.0,0.0,2,6,0,516.0,905101330,0.0,1296,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1376,60,62.0,10429,5,5,330.0,624.0,0.0,3,6,0,440.0,923400110,0.0,624,663,1,1,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,50,92.0,7438,5,8,0.0,504.0,0.0,3,5,0,576.0,534453150,0.0,936,316,1,0,1,104,0,0,1,0,0,0,0,0,0,0,0,0,0
1378,20,84.0,11670,9,5,0.0,1905.0,0.0,3,8,1,788.0,528429090,302.0,1905,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1379,30,60.0,10800,5,6,821.0,1120.0,1.0,2,5,1,720.0,535379100,0.0,1130,0,1,0,1,229,0,0,0,0,0,0,0,0,1,0,0,0,0
1380,60,70.0,11920,7,5,0.0,831.0,0.0,3,8,0,484.0,531369060,122.0,831,828,2,1,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,20,68.0,9450,4,5,552.0,894.0,0.0,3,5,0,400.0,908250100,0.0,894,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1382,190,63.0,7627,4,6,0.0,600.0,0.0,4,8,0,0.0,902109130,0.0,1101,600,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1383,30,51.0,5900,4,7,0.0,440.0,0.0,2,4,0,0.0,534451120,0.0,869,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1384,85,72.0,9129,5,5,923.0,923.0,1.0,1,4,1,678.0,923229040,144.0,1008,0,1,0,1,201,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,20,0.0,13680,3,5,0.0,0.0,0.0,4,8,1,452.0,905402060,0.0,1733,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1386,20,80.0,9600,5,5,0.0,1568.0,0.0,3,7,0,440.0,534202170,0.0,1568,0,1,1,1,160,0,0,0,0,0,1,0,0,0,0,0,0,0
1387,50,56.0,14720,8,5,816.0,2033.0,1.0,4,9,1,666.0,528386040,579.0,2053,1185,2,1,1,283,0,0,0,0,0,0,1,0,0,0,0,0,0
1388,60,70.0,8750,6,5,606.0,928.0,1.0,3,7,1,492.0,907185050,120.0,928,844,2,1,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,20,62.0,7130,5,6,648.0,864.0,0.0,2,5,0,312.0,534200030,0.0,864,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1390,60,50.0,9350,6,7,342.0,747.0,0.0,3,6,1,240.0,905452040,0.0,892,747,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1391,60,0.0,8963,8,9,575.0,1142.0,0.0,4,11,2,831.0,534250370,289.0,1175,1540,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,50,60.0,9780,5,3,0.0,585.0,1.0,4,6,0,226.0,904351240,0.0,687,425,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1393,20,69.0,5805,5,7,274.0,1347.0,1.0,3,6,0,551.0,902110090,0.0,1347,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1394,20,76.0,8243,5,7,700.0,964.0,0.0,3,5,1,784.0,534278170,56.0,964,0,1,0,1,170,0,0,0,0,0,1,0,0,0,0,0,0,0
1395,60,0.0,12227,6,7,896.0,1330.0,1.0,4,11,1,619.0,527325070,424.0,1542,1330,2,1,1,550,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,20,0.0,9248,6,6,560.0,1158.0,1.0,3,6,0,400.0,527165130,106.0,1167,0,2,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,20,82.0,20270,7,6,599.0,1524.0,1.0,3,7,2,478.0,905352070,0.0,1524,0,2,0,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,90,60.0,7200,5,5,936.0,936.0,1.0,2,4,0,672.0,902107050,180.0,936,0,1,0,1,49,0,0,0,0,0,0,0,0,1,0,0,0,0
1399,60,77.0,9965,7,5,984.0,1264.0,1.0,4,10,1,792.0,906340080,220.0,1282,1414,2,1,1,120,168,0,0,0,0,0,0,0,0,0,0,0,1
1400,20,60.0,16012,4,4,691.0,954.0,0.0,3,6,1,609.0,908275290,60.0,1482,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1401,85,70.0,8445,5,7,656.0,768.0,1.0,2,5,0,396.0,907227290,0.0,768,0,1,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,20,74.0,9612,8,5,0.0,1468.0,0.0,3,6,1,898.0,528427020,72.0,1468,0,2,0,1,210,0,0,0,0,0,0,0,0,0,1,0,0,1
